"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","refseq","symbol","product"
"42","BLLJ_RS00220",118.202157880719,-0.691262842864856,0.128914867627232,-5.36216540099704,8.22301914402542e-08,4.51680367797179e-07,"WP_019727647.1","WP_019727647.1","threonine/serine exporter family protein"
"43","BLLJ_RS00225",47.9908504685236,-1.52134411967369,0.192805132269721,-7.89057895795762,3.00787838902443e-15,3.02041121564537e-14,"WP_014485978.1","WP_014485978.1","sodium/proline symporter"
"44","BLLJ_RS00230",115.310845887,-0.195480973143627,0.162587587668996,-1.20231178742621,0.22924275169064,0.309293229712774,"WP_012472057.1","WP_012472057.1","hypothetical protein"
"45","BLLJ_RS00235",121.272856598901,0.190933003272248,0.134412110698719,1.42050446406737,0.15546086990267,0.228975215563291,"WP_015713199.1","WP_015713199.1","amidohydrolase family protein"
"46","BLLJ_RS00240",404.914752781528,-0.552992540090937,0.121667904181534,-4.54509793532606,5.49097172870545e-06,2.34216670197879e-05,"WP_003827911.1","trpS","tryptophan--tRNA ligase"
"47","BLLJ_RS00245",1909.5371671412,0.283975382204821,0.102019811099063,2.78353173903719,0.00537706012674227,0.0120827178605584,"WP_007054547.1","WP_007054547.1","DUF3073 domain-containing protein"
"48","BLLJ_RS00250",35.5741685381082,0.226548953761511,0.233252058291673,0.971262399229164,0.331417627810707,0.418724237496096,"WP_003827916.1","WP_003827916.1","sterol carrier family protein"
"49","BLLJ_RS00255",1286.83883520196,-0.0578476344397279,0.0798461525216498,-0.724488689972166,0.468765768215501,0.556172554535069,"WP_010081517.1","WP_010081517.1","glycogen/starch/alpha-glucan phosphorylase"
"50","BLLJ_RS00260",668.639590802687,-0.571547186148873,0.279603724293633,-2.04413295135027,0.0409404146753976,0.0722830764598595,"WP_012576523.1","WP_012576523.1","hypothetical protein"
"51","BLLJ_RS00265",95.4256494859645,-0.0603855449163252,0.159026766433097,-0.379719378509339,0.704153733765673,0.762273104267388,"WP_007051719.1","WP_007051719.1","rhomboid family intramembrane serine protease"
"52","BLLJ_RS00270",884.894369944594,0.411774838235066,0.107000840801622,3.84833273411831,0.000118924454804097,0.000394640875838724,"WP_007051717.1","crgA","cell division protein CrgA"
"53","BLLJ_RS00275",746.492190499859,1.13520253735167,0.110990527672027,10.2279226990086,1.48674190740801e-24,2.42918508261241e-23,"WP_013139984.1","WP_013139984.1","DUF881 domain-containing protein"
"54","BLLJ_RS00280",676.504128121456,1.38684476983206,0.105746383542842,13.1148198488528,2.70825018332245e-39,7.05608966681849e-38,"WP_011068569.1","WP_011068569.1","class E sortase"
"55","BLLJ_RS00285",655.93540677941,0.73258995239066,0.105704919263224,6.93051900987104,4.19299415616031e-12,3.38246557869334e-11,"WP_007058011.1","WP_007058011.1","glutamine amidotransferase"
"56","BLLJ_RS00290",748.705645857762,0.238229725478733,0.176409084446528,1.35043910139981,0.176875175530743,0.252791207133634,"WP_007054540.1","pknB","Stk1 family PASTA domain-containing Ser/Thr kinase"
"57","BLLJ_RS00295",253.565891225068,0.546808970166892,0.182145979861081,3.0020369957324,0.00268179581877268,0.00644701039724903,"WP_019727660.1","WP_019727660.1","serine/threonine protein kinase"
"58","BLLJ_RS00300",460.677954876147,0.465981846339982,0.148736228117181,3.13294112832324,0.00173064150741862,0.00436166905399099,"WP_013410481.1","WP_013410481.1","serine hydrolase"
"59","BLLJ_RS00305",430.582884542283,0.657894997383119,0.0929438204998288,7.07841569073794,1.45811789392253e-12,1.22228317368811e-11,"WP_007054537.1","WP_007054537.1","FtsW/RodA/SpoVE family cell cycle protein"
"60","BLLJ_RS00310",506.886660338971,0.633507873946806,0.118175506920645,5.36073752044244,8.28828715776011e-08,4.53972092050042e-07,"WP_014485974.1","WP_014485974.1","protein phosphatase 2C domain-containing protein"
"61","BLLJ_RS00315",205.238356596038,0.115929766198872,0.13149579638785,0.881623362749438,0.377980516828755,0.466547014369936,"WP_013139992.1","WP_013139992.1","FHA domain-containing protein"
"62","BLLJ_RS00320",1900.20554244524,0.27204393465033,0.0592317112017708,4.5928765036624,4.37177797759053e-06,1.88986276699429e-05,"WP_007054536.1","WP_007054536.1","FHA domain-containing protein"
"63","BLLJ_RS00325",146.245265840327,-0.0614066145383134,0.125727502862669,-0.488410356844414,0.625259207395856,0.694012522659304,"WP_007051706.1","WP_007051706.1","prolyl oligopeptidase family serine peptidase"
"64","BLLJ_RS00330",268.637747927785,0.299890608232044,0.136296553572043,2.20028020058136,0.0277870211503473,0.0523566808131395,"WP_014483263.1","WP_014483263.1","alpha/beta hydrolase"
"65","BLLJ_RS00335",16.4079776383485,-0.395623083252448,0.314347075580605,-1.25855499855287,0.208191110074362,0.2860958376503,"WP_015713203.1","WP_015713203.1","VWA domain-containing protein"
"66","BLLJ_RS00340",9.62937232255734,-0.0164340335944599,0.372328690125599,-0.0441385099518282,0.964793996180322,0.973886295620765,"WP_014485971.1","WP_014485971.1","hypothetical protein"
"67","BLLJ_RS11225",4.81421038538526,-0.588954939317986,0.542559470903655,-1.08551222658975,0.277694851469576,0.361998427067844,NA,NA,"hypothetical protein"
"68","BLLJ_RS00350",6.82176328377077,-1.23542728253754,0.525306534303855,-2.35182165433131,0.0186817297401145,0.0369040726833409,NA,NA,"hypothetical protein"
"69","BLLJ_RS00355",9.80219315842826,-0.310102027687332,0.443414447017961,-0.699350302573184,0.484333137848768,0.569039786576736,"WP_012472054.1","WP_012472054.1","toxic anion resistance protein"
"70","BLLJ_RS00360",628.282895172249,1.94019784565049,0.199195665398536,9.74016097071535,2.03232170607763e-22,3.01408942255206e-21,"WP_007055906.1","WP_007055906.1","Hsp20/alpha crystallin family protein"
"71","BLLJ_RS00365",67.8912539355245,0.177743763397976,0.172128473177953,1.0326226690817,0.301780515312784,0.387114327027975,"WP_013410475.1","yddG","aromatic amino acid DMT transporter YddG"
"72","BLLJ_RS11355",104.466637327988,0.0133867334885678,0.147205412788079,0.0909391389557101,0.927540950631659,0.945689557280718,"WP_013140001.1","WP_013140001.1","hypothetical protein"
"73","BLLJ_RS11070",34.7706971975508,0.541591229494537,0.210943805423181,2.56746685880646,0.0102444581609083,0.021680916942076,"WP_007051694.1","WP_007051694.1","prolyl oligopeptidase family serine peptidase"
"74","BLLJ_RS00380",37.926052789998,0.850431830924629,0.230457162815044,3.69019483072936,0.000224082362809072,0.000702489098367303,"WP_007056833.1","WP_007056833.1","DUF2156 domain-containing protein"
"75","BLLJ_RS00385",318.736650197468,0.526554968805976,0.140987019558568,3.73477622588679,0.000187882172627932,0.000594805958664455,"WP_007055903.1","msrB","peptide-methionine (R)-S-oxide reductase MsrB"
"76","BLLJ_RS10810",13.424528030584,0.128553248318899,0.389239148472809,0.330268033992165,0.741197444230581,0.793840222555102,"WP_019727670.1","WP_019727670.1","flavin-nucleotide-binding protein"
"77","BLLJ_RS00390",392.936667605809,0.655506122375211,0.141853849501621,4.62099636124236,3.81901474461358e-06,1.66962821487868e-05,"WP_007055924.1","WP_007055924.1","DEAD/DEAH box helicase"
"78","BLLJ_RS00395",108.102275281269,0.576448090375548,0.151035594963167,3.81663733318046,0.000135282790687239,0.000444335980315158,"WP_003832522.1","WP_003832522.1","(deoxy)nucleoside triphosphate pyrophosphohydrolase"
"79","BLLJ_RS00400",391.369524120733,0.172654572032031,0.145922623627004,1.18319262456079,0.236732815341368,0.31762064577464,"WP_007051681.1","WP_007051681.1","putative heavy metal-binding protein"
"80","BLLJ_RS00405",44.7256372049726,0.43936389748803,0.219900853500721,1.99800905950822,0.0457156779489694,0.0790491722740924,"WP_011068547.1","WP_011068547.1","GNAT family N-acetyltransferase"
"81","BLLJ_RS00410",737.401220100206,0.553271110389472,0.104818471599624,5.27837414480535,1.30335136213978e-07,6.90346545660849e-07,"WP_016462052.1","WP_016462052.1","hemolysin III family protein"
"82","BLLJ_RS00415",22.9385906452171,-0.265016954834243,0.280226836100878,-0.945722966871171,0.344289905089405,0.433001263543623,"WP_013140011.1","WP_013140011.1","hypothetical protein"
"83","BLLJ_RS00430",108.971831015949,-0.680208102328351,0.146715419564956,-4.63624140083791,3.54801583889034e-06,1.55821743448305e-05,"WP_015512533.1","tgt","tRNA guanosine(34) transglycosylase Tgt"
"84","BLLJ_RS00435",1029.24593440582,1.61758842413418,0.130135126726656,12.430067613734,1.79482482423906e-35,4.32552782641614e-34,"WP_011068543.1","WP_011068543.1","trypsin-like peptidase domain-containing protein"
"85","BLLJ_RS00440",980.216706776301,-0.656592872989473,0.126727496312503,-5.18113978493154,2.20534139523321e-07,1.12187287863051e-06,"WP_015438233.1","WP_015438233.1","heavy metal translocating P-type ATPase"
"86","BLLJ_RS00445",179.943396137315,-0.0827362545239688,0.119335221192201,-0.693309600446576,0.488115279466693,0.57139420692883,"WP_013410464.1","WP_013410464.1","LacI family transcriptional regulator"
"87","BLLJ_RS00450",46.529133440832,-0.883253347409017,0.225867006241955,-3.91050185728698,9.2104551988439e-05,0.000313741300766273,"WP_013410463.1","WP_013410463.1","twin-arginine translocase TatA/TatE family subunit"
"88","BLLJ_RS00455",186.187616222434,-0.729657679071909,0.12434667965791,-5.86793053967559,4.41268027793804e-09,2.83588252528818e-08,"WP_013582315.1","tatC","twin-arginine translocase subunit TatC"
"89","BLLJ_RS00460",613.806278967131,-0.773749199715064,0.112432168723337,-6.88192008124506,5.90511416291503e-12,4.74377504420841e-11,"WP_013410461.1","WP_013410461.1","twin-arginine translocase TatA/TatE family subunit"
"90","BLLJ_RS00465",451.375131557419,-1.63868959109968,0.113417251271523,-14.4483275051044,2.56847218010949e-47,9.90402872650221e-46,"WP_013410459.1","WP_013410459.1","glycoside hydrolase family 127 protein"
"91","BLLJ_RS00470",817.759346172754,-0.877562056068601,0.0840211885501307,-10.4445327566987,1.55217833922151e-25,2.62508757720971e-24,"WP_007056823.1","WP_007056823.1","Ig-like domain-containing protein"
"92","BLLJ_RS00475",39.7522842529588,-0.258504579881951,0.209907259599474,-1.23151805409306,0.218129168476044,0.296372823694018,"WP_013582317.1","WP_013582317.1","DUF4143 domain-containing protein"
"93","BLLJ_RS00480",233.411517077749,0.135416998239282,0.119209858758321,1.13595469074264,0.255975527455275,0.338956605036931,"WP_013410455.1","WP_013410455.1","FAD-dependent oxidoreductase"
"94","BLLJ_RS00485",1891.36727542679,0.997660401716246,0.104661512144528,9.53225671284557,1.53900662422863e-21,2.18176821434764e-20,"WP_013410454.1","htpX","zinc metalloprotease HtpX"
"95","BLLJ_RS00495",317.175092870859,-0.223657858217259,0.109226705052614,-2.04764812881175,0.0405944898352738,0.071935823899272,"WP_013582319.1","fbaA","class II fructose-bisphosphate aldolase"
"96","BLLJ_RS00500",863.729114887731,0.17377253952952,0.0812261748078632,2.13936628113501,0.0324060155422098,0.0591392366327983,"WP_011742617.1","WP_011742617.1","adenylosuccinate synthase"
"97","BLLJ_RS00505",65.8489157093871,-0.00393625470224653,0.189411960181736,-0.0207814474781307,0.983419997311632,0.986439670852168,"WP_019727677.1","WP_019727677.1","ClC family H(+)/Cl(-) exchange transporter"
"98","BLLJ_RS10825",228.700204773085,0.0726312306811991,0.111640847013459,0.65057935893699,0.515318058242976,0.593650603658504,"WP_013410451.1","WP_013410451.1","CrcB family protein"
"99","BLLJ_RS11075",68.8614574666091,0.179274221590435,0.185405379660862,0.966931067040009,0.333578494789702,0.420902708085435,"WP_015438240.1","WP_015438240.1","CrcB family protein"
"100","BLLJ_RS00520",224.650215872835,-0.0587581984220506,0.108309033704225,-0.542505056249602,0.587470625203675,0.658130950257226,"WP_003833666.1","WP_003833666.1","LacI family DNA-binding transcriptional regulator"
"101","BLLJ_RS00525",29.7372983163501,-0.335571557328448,0.238896987405048,-1.40467052755039,0.160119273651636,0.233802120161101,"WP_007055912.1","WP_007055912.1","KUP/HAK/KT family potassium transporter"
"102","BLLJ_RS00530",13.0862819186151,-0.694796308401105,0.372455007955901,-1.86545030556649,0.0621183116633618,0.103512623065654,"WP_008783485.1","WP_008783485.1","alpha-L-arabinofuranosidase"
"103","BLLJ_RS00535",531.110248538622,-0.465744180654847,0.0892614519960205,-5.21775268315836,1.81107061983241e-07,9.36124438347691e-07,"WP_007055901.1","WP_007055901.1","LacI family transcriptional regulator"
"104","BLLJ_RS00540",198.866972626362,-0.621783414112982,0.119581309104399,-5.19967057368591,1.9964204225785e-07,1.02369642944983e-06,"WP_007051659.1","WP_007051659.1","alpha-glucosidase"
"105","BLLJ_RS00545",82.1112157641857,-0.487321172890335,0.152538666342802,-3.1947386493807,0.00139957518350503,0.00363173748828761,"WP_012576493.1","WP_012576493.1","IS3 family transposase"
"106","BLLJ_RS00550",762.033093803707,-0.348025190239038,0.160791240876806,-2.16445366265744,0.0304295491851923,0.0564590917385477,"WP_015438242.1","gtfA","sucrose phosphorylase"
"107","BLLJ_RS00555",294.275356896462,-0.558537746630931,0.131477566782119,-4.24816004966477,2.15533396627927e-05,8.22868096432957e-05,"WP_015713226.1","WP_015713226.1","MFS transporter"
"108","BLLJ_RS00560",210.575625364493,-0.110822925401724,0.144105921896469,-0.769037968344864,0.441870771100451,0.529475976806507,"WP_007051653.1","WP_007051653.1","LacI family DNA-binding transcriptional regulator"
"109","BLLJ_RS00565",157.63237275004,-0.283555157472741,0.123326417800833,-2.29922479326913,0.0214921778357848,0.0414783972646577,"WP_014483285.1","WP_014483285.1","MHS family MFS transporter"
"110","BLLJ_RS00570",261.219288451708,0.165114977928916,0.156953686565886,1.05199808645211,0.2928004275651,0.378110666005032,"WP_007057578.1","ilvC","ketol-acid reductoisomerase"
"111","BLLJ_RS00575",1332.36861398301,-0.307772909754692,0.154190717069572,-1.99605343047871,0.0459281072860492,0.0793453323006298,"WP_014697080.1","ilvC","ketol-acid reductoisomerase"
"112","BLLJ_RS00580",99.4299282721485,-0.39894835752573,0.147671214865962,-2.70159866896095,0.0069007001765207,0.0152051999318079,"WP_013582328.1","WP_013582328.1","glycoside hydrolase family 13 protein"
"113","BLLJ_RS00585",312.905871153637,0.0966565885051187,0.0898440374490402,1.07582641263136,0.282004897357031,0.36640247402168,"WP_008783497.1","WP_008783497.1","LacI family transcriptional regulator"
"114","BLLJ_RS00590",546.849534024362,-0.412660262618332,0.08976649660282,-4.59704097002009,4.28533378917431e-06,1.85665697652316e-05,"WP_007051647.1","malQ","4-alpha-glucanotransferase"
"115","BLLJ_RS00595",5.41276503175735,-0.160901380028468,0.558724715578155,-0.287979707255248,0.773362272229377,0.822417242613479,"WP_007055544.1","WP_007055544.1","hypothetical protein"
"116","BLLJ_RS00600",20.1427892761078,-0.386246886892649,0.2590372051753,-1.49108652801925,0.13593877885363,0.203644106938461,"WP_015713232.1","WP_015713232.1","hypothetical protein"
"117","BLLJ_RS00605",179.060764615792,0.390358151152221,0.133447045008725,2.92519142051214,0.00344244398476867,0.00811373105456479,"WP_008783500.1","WP_008783500.1","LacI family transcriptional regulator"
"118","BLLJ_RS00610",46.836965900649,-0.619333862515099,0.203066490702907,-3.04990675896992,0.00228912421535979,0.00562937689695622,"WP_007051643.1","WP_007051643.1","ABC transporter permease subunit"
"119","BLLJ_RS00615",230.383074538015,-0.108346465951044,0.123180809371574,-0.879572609595519,0.379090882416266,0.467618183812259,"WP_007057947.1","WP_007057947.1","glycoside hydrolase family 31 protein"
"120","BLLJ_RS00620",16.8411693280596,-0.435779794872031,0.321244072931455,-1.35653800829818,0.174928050657027,0.250687998807076,"WP_008783502.1","WP_008783502.1","ATP-binding protein"
"121","BLLJ_RS00625",2134.3949880251,0.871088390171597,0.166039839378332,5.24626133964613,1.55216688053994e-07,8.10996679046342e-07,"WP_007051640.1","dnaK","molecular chaperone DnaK"
"122","BLLJ_RS00630",694.637503429624,0.843757359652059,0.166158074327967,5.07804007156841,3.81348277351709e-07,1.89007578080744e-06,"WP_007055523.1","grpE","nucleotide exchange factor GrpE"
"123","BLLJ_RS00635",534.773564302882,0.855057258476796,0.182940799801346,4.6739560524787,2.95452580033873e-06,1.31251745231638e-05,"WP_007051638.1","WP_007051638.1","DnaJ domain-containing protein"
"124","BLLJ_RS00640",214.530757093217,0.676012132647453,0.171327267998615,3.9457357870956,7.95553010764949e-05,0.000273897536563361,"WP_007051637.1","WP_007051637.1","helix-turn-helix transcriptional regulator"
"125","BLLJ_RS00645",180.900493271208,-0.194898489150212,0.119359382268722,-1.63287112789695,0.102496103609984,0.159880653527548,"WP_007055538.1","WP_007055538.1","purine/pyrimidine permease"
"126","BLLJ_RS00650",835.176786309727,0.430946152914138,0.103718797891011,4.15494743167945,3.25362337910199e-05,0.000120402799902277,"WP_011068525.1","WP_011068525.1","coenzyme F390 synthetase"
"127","BLLJ_RS00655",209.376540286187,0.355922417576226,0.119156927309628,2.98700567069312,0.00281724496708689,0.00674738918825283,"WP_007054674.1","WP_007054674.1","acyl-CoA reductase"
"128","BLLJ_RS00660",150.392546675953,0.330905692432133,0.10700720142855,3.09236843889507,0.00198566228305153,0.00493344958984968,"WP_019727692.1","WP_019727692.1","SDR family oxidoreductase"
"129","BLLJ_RS00665",305.231225430663,-0.24497769441443,0.102403606645864,-2.3922760383003,0.0167442437715965,0.0337267135749903,"WP_013140054.1","WP_013140054.1","HAD family hydrolase"
"130","BLLJ_RS00670",189.30696270931,-0.637852100566836,0.141615888500984,-4.50409983878611,6.66548668225697e-06,2.79979484169748e-05,"WP_007051631.1","WP_007051631.1","DedA family protein"
"131","BLLJ_RS00675",21.6962929830422,-1.00786827797104,0.288172864674865,-3.49744338041051,0.000469740412623156,0.00134770761240691,"WP_015512512.1","WP_015512512.1","cobyric acid synthase"
"132","BLLJ_RS00680",12.7245349778313,-0.604156295327471,0.339490103640143,-1.7795991366154,0.0751415876245836,0.121435859966636,"WP_014485941.1","tadA","Flp pilus assembly complex ATPase component TadA"
"133","BLLJ_RS00685",6.20952152225966,-0.352356780079121,0.483652591975496,-0.72853280624406,0.466287493981702,0.553913917681283,"WP_007054679.1","tadB","Flp pilus assembly protein TadB"
"134","BLLJ_RS00690",21.5713687991306,-0.50450406217868,0.248779114937842,-2.02791967607382,0.0425684466227669,0.0747050220499755,"WP_007051628.1","tadC","Flp pilus assembly protein TadC"
"135","BLLJ_RS00695",17.9157338861194,0.200653687422201,0.305015010979617,0.657848565478012,0.510635443883213,0.589524033417266,"WP_013140066.1","WP_013140066.1","DUF4244 domain-containing protein"
"136","BLLJ_RS00700",19.2785133015515,-0.911723463088855,0.303202327564166,-3.00698042265493,0.00263856755187525,0.00638288361357024,"WP_013140067.1","WP_013140067.1","pilus assembly protein"
"137","BLLJ_RS00705",19.0373387787863,-0.173081645925519,0.28331935267684,-0.610906541647153,0.541261453854989,0.61640197176427,"WP_013410434.1","WP_013410434.1","flp pilus-assembly TadE/G-like family protein"
"138","BLLJ_RS00710",206.723848480693,-0.0189197841990677,0.115661684002375,-0.163578667924974,0.870062839008275,0.901386971310023,"WP_013140069.1","WP_013140069.1","hypothetical protein"
"139","BLLJ_RS00715",566.946830418844,0.870237620769433,0.15123964603855,5.75403105973692,8.71401354954681e-09,5.45474614400203e-08,"WP_013582333.1","WP_013582333.1","TetR/AcrR family transcriptional regulator"
"140","BLLJ_RS00720",708.673833375424,0.250951734180457,0.108986586209052,2.30259285027146,0.021301761812659,0.0412347357176773,"WP_011068519.1","WP_011068519.1","DNA polymerase III subunit gamma and tau"
"141","BLLJ_RS00725",116.16106880867,0.0150321688678518,0.138387536548309,0.108623718889629,0.913500947115058,0.935545502712961,"WP_003828006.1","recR","recombination mediator RecR"
"142","BLLJ_RS00730",422.72962860407,0.287335799149479,0.0922785187808213,3.11378859290054,0.00184701779711699,0.00462474066602799,"WP_007055552.1","WP_007055552.1","class C sortase"
"143","BLLJ_RS11080",15.8943500428791,-0.218053352416358,0.292122031186195,-0.746446105180522,0.455397976857726,0.542314576517416,NA,NA,"hypothetical protein"
